ItemName,ItemPrice,Currency,Category,Vendor,Station,FuelPrice,System,slug
Juliette a Menti,8045.74,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,juliette-a-menti
Miner’s Mace,12953.07,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,miners-mace
Molybdenum Baston,8262.58,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,molybdenum-baston
Nickle Head Mace,7440.88,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,nickle-head-mace
Old Shotgun,7155.57,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,old-shotgun
RepeaterC2,7543.60,credits,Weapon,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,repeaterc2
Anti-Energy Flak Jacket,8627.77,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-flak-jacket
Anti-Energy Kaftan,7783.26,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-kaftan
Anti-Energy Kataginu,12918.84,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-kataginu
Anti-Energy Plate Armor,7669.13,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-plate-armor
Anti-Energy Saree,7931.62,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-saree
Anti-Energy Trench,4074.23,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-trench
Banded Kuyak,8719.07,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,banded-kuyak
Chain-Backed Scale Mail,8821.79,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,chain-backed-scale-mail
Gaule Heavy Combat Suit,1302,bonds,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,gaule-heavy-combat-suit
Light Liquid Armor Suit,7475.12,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,light-liquid-armor-suit
Medium Thermoplastic Suit,7532.18,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,medium-thermoplastic-suit
P3 Impact Suit,8296.81,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,p3-impact-suit
Patelloida Plated Body Armor,8536.48,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,patelloida-plated-body-armor
Smeared Composite Armor,21466.72,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,smeared-composite-armor
Star Stalker Armor,8547.89,credits,Armor,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,star-stalker-armor
VIP Pack - 3 days,290,bonds,VIP,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,vip-3
Agi T02-V002-10.31-0.075,5569.25,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-agility-stim-v22002
Agi T02-V002-9.00-0.075,5535.01,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-agility-stim-v12002
Civ T02-V003-7.20x2-0.1,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,minor-multi-stim-v21003
Civ T02-V007-5.25x3-0.05,5740.44,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,strong-multi-stim-v2-3-007
Civ T02-V009-7.88x2-0.05,5740.44,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,strong-multi-stim-v2-3-009
Civ T02-V011-5.25x3-0.05,5740.44,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,strong-multi-stim-v23011
Civ T02-V014-4.80x3-0.075,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-014
Civ T02-V020-7.20x2-0.075,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-020
Civ T02-V022-4.80x3-0.075,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-022
Civ T02-V024-7.20x2-0.075,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-024
Civ T02-V024-7.20x2-0.1,5706.20,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,minor-multi-stim-v2-1-024
Int T02-V016-10.31-0.1,5569.25,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,minor-intelligence-stim-v21016
Int T02-V016-15.00-0.05,5717.61,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,strong-intelligence-stim-v3-3-016
Int T02-V016-8.25-0.1,5512.19,credits,Medical,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,minor-intelligence-stim-v11016
"""Deep Thinker"" Cordial, tier 2",490.73,credits,Food,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,deep-thinker-cordial-tier-2
"""Deep Thinker"" Cordial, tier 3",1015.70,credits,Food,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,deep-thinker-cordial-tier-3
"""Nimble Mover"" Candy, tier 2",582.03,credits,Food,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,nimble-mover-candy-tier-2
"""Nimble Mover"" Candy, tier 3",1129.83,credits,Food,Kenny's Mobile Wares,Yards of Gadani,4279.6,Alpha Centauri,nimble-mover-candy-tier-3
Bullet Burster Series Long Range Rifle,75093.59,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,bullet-burster-series-long-range-rifle
Filament Knuckle Wrap,8468.00,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,filament-knuckle-wrap
Ice Miner’s Pick,21489.55,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,ice-miners-pick
Kyarr Sun,7589.25,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,kyarr-sun
Old SMG,7383.82,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,old-smg
Platinum Security Baton,8125.63,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,platinum-security-baton
Protectorate Dao,8753.31,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,protectorate-dao
Spatula,8205.52,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,spatula
Taungoo Vajra,4097.05,credits,Weapon,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,taungoo-vajra
Anti-Energy Flak Jacket,8627.77,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-flak-jacket
Anti-Energy Kaftan,7783.26,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-kaftan
Anti-Energy Kataginu,12918.84,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-kataginu
Anti-Energy Plate Armor,7669.13,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-plate-armor
Anti-Energy Saree,7931.62,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,anti-energy-saree
Light Kinetic Vest,8273.99,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,light-kinetic-vest
Light Thermoplastic Suit,4097.05,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,light-thermoplastic-suit
Medium Flak Jacket,8011.50,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,medium-flak-jacket
P3 Energy Suit,8559.30,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,p3-energy-suit
P3 Piercing Suit,8662.01,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,p3-piercing-suit
Red Valboa Trench,8627.77,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,red-valboa-trench
Spiked Leather Jacket,8159.87,credits,Armor,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,spiked-leather-jacket
VIP Pack - 3 days,290,bonds,VIP,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,vip-3
Civ T02-V009-7.20x2-0.075,5706.20,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-009
Civ T02-V010-7.20x2-0.075,5706.20,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-010
Civ T02-V012-7.20x2-0.075,5706.20,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,standard-multi-stim-v2-2-012
Civ T02-V018-7.20x2-0.1,5706.20,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,minor-multi-stim-v2-1-018
Civ T02-V020-7.88x2-0.05,5740.44,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,strong-multi-stim-v2-3-020
Civ T02-V025-5.25x3-0.05,5740.44,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,strong-multi-stim-v2-3-025
Int T02-V016-13.12-0.1,5660.55,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,minor-intelligence-stim-v3-1-016
Mil T02-V031-4.20x5-0.035,25,bonds,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,strong-military-stim-v33031
Soc T02-V008-10.31-0.075,5569.25,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,standard-social-stim-v22008
Str T02-V001-14.06-0.075,5694.79,credits,Medical,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,standard-strength-stim-v3-2-001
"""Last Longer"" Chew bar, tier 2",582.03,credits,Food,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,last-longer-chew-bar-tier-2
"""Last Longer"" Chew bar, tier 3",1129.83,credits,Food,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,last-longer-chew-bar-tier-3
"""Staying Power"" Seltzer, tier 2",490.73,credits,Food,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,staying-power-seltzer-tier-2
"""Staying Power"" Seltzer, tier 3",1015.70,credits,Food,Al-Farooqi Gift Shop,Yards of Gadani,4279.6,Alpha Centauri,staying-power-seltzer-tier-3
Gambler’s Knife,3882.94,credits,Weapon,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,gamblers-knife
Shredhand of moritz,3896.74,credits,Weapon,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,shredhand-of-moritz
Anti-Energy Scale Mail,9384.63,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,anti-energy-scale-mail
Anubis Armor,6481.92,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,anubis-armor
Arc Dancer's Jump Suit,3931.26,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-jump-suit
Arc Dancer's Suit,4507.66,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-suit
Arc Defier Trenchcoat,4417.92,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,arc-defier-trenchcoat
Aurorahunter,1785,bonds,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,aurorahunter
Spidersilk Flak Jacket,6198.89,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,spidersilk-flak-jacket
Stealth-Step of Shadow,26642.13,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,stealth-step-of-shadow
Yōkai Cloak,6516.43,credits,Armor,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,yokai-cloak
VIP Pack - 3 days,290,bonds,VIP,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,vip-3
Civ T03-V005-10.50x2-0.05,2257.28,credits,Medical,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v33005
Civ T03-V006-9.82x2-0.075,1749.91,credits,Medical,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-006
Civ T03-V012-9.19x2-0.1,1736.10,credits,Medical,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,minor-multi-stim-v3-1-012
Civ T03-V012-9.82x2-0.075,1749.91,credits,Medical,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-012
Civ T03-V018-9.82x2-0.075,1749.91,credits,Medical,Clean & Sterile Sundry,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-018
Diamond Walking Stick,6540.59,credits,Weapon,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,diamond-walking-stick
Illuminated Spade,4145.25,credits,Weapon,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,illuminated-spade
Iridium Mace,6506.08,credits,Weapon,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,iridium-mace
Unusual Pole,4003.74,credits,Weapon,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,unusual-pole
Anti-Energy Scale Mail,9384.63,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,anti-energy-scale-mail
Anubis Armor,6481.92,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,anubis-armor
Arc Dancer's Jump Suit,3931.26,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-jump-suit
Arc Dancer's Suit,4507.66,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-suit
Arc Defier Trenchcoat,4417.92,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,arc-defier-trenchcoat
Aurorahunter,1785,bonds,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,aurorahunter
Kikko Katabira,6309.34,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,kikko-katabira
Spidersilk Suit Jacket,4138.35,credits,Armor,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,spidersilk-suit-jacket
VIP Pack - 3 days,290,bonds,VIP,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,vip-3
Civ T03-V006-10.50x2-0.05,2257.28,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v3-3-006
Civ T03-V018-10.50x2-0.05,2257.28,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v3-3-018
Civ T03-V019-7.01x3-0.05,2260.73,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v3-3-019
Civ T03-V020-10.50x2-0.05,2257.28,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v3-3-020
Civ T03-V020-9.19x2-0.1,1736.10,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,minor-multi-stim-v3-1-020
Civ T03-V024-9.82x2-0.075,1749.91,credits,Medical,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-024
"""Quick feet"" Soda, tier 3",307.18,credits,Food,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,quick-feet-soda-tier-3
"""Quick feet"" Soda, tier 4",479.76,credits,Food,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,quick-feet-soda-tier-4
"""Smooth Talker"" Snack, tier 3",341.70,credits,Food,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,smooth-talker-snack-tier-3
"""Smooth Talker"" Snack, tier 4",521.18,credits,Food,Amazonian Fine Wares,Estación de Amazon,1294.31,Barnard's Star,smooth-talker-snack-tier-4
Angry Mouse,6167.83,credits,Weapon,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,angry-mouse
Ice Maven’s Marvel,4417.92,credits,Weapon,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,ice-mavens-marvel
Osmium Mallet,4069.32,credits,Weapon,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,osmium-mallet
Anti-Energy Scale Mail,9384.63,credits,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,anti-energy-scale-mail
Anubis Armor,6481.92,credits,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,anubis-armor
Arc Dancer's Jump Suit,3931.26,credits,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-jump-suit
Arc Dancer's Suit,4507.66,credits,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,arc-dancers-suit
Arc Defier Trenchcoat,4417.92,credits,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,arc-defier-trenchcoat
Aurorahunter,1785,bonds,Armor,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,aurorahunter
VIP Pack - 3 days,290,bonds,VIP,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,vip-3
Civ T03-V009-9.19x2-0.1,1736.10,credits,Medical,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,minor-multi-stim-v3-1-009
Civ T03-V010-9.82x2-0.075,1749.91,credits,Medical,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-010
Civ T03-V011-6.56x3-0.075,1749.91,credits,Medical,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-011
Civ T03-V021-7.01x3-0.05,2260.73,credits,Medical,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,strong-multi-stim-v3-3-021
Civ T03-V022-6.56x3-0.075,1749.91,credits,Medical,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,standard-multi-stim-v3-2-022
"""Last Longer"" Chew bar, tier 3",341.70,credits,Food,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,last-longer-chew-bar-tier-3
"""Last Longer"" Chew bar, tier 4",521.18,credits,Food,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,last-longer-chew-bar-tier-4
"""Staying Power"" Seltzer, tier 3",307.18,credits,Food,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,staying-power-seltzer-tier-3
"""Staying Power"" Seltzer, tier 4",479.76,credits,Food,Irene's Sunny Shop,Estación de Amazon,1294.31,Barnard's Star,staying-power-seltzer-tier-4
Corvo,3366.94,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,corvo
G-B21E,3256.13,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,g-b21e
Gambler’s Knife,3196.46,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,gamblers-knife
Ice Breaker’s Club,3349.89,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,ice-breakers-club
NightC2,3233.40,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,nightc2
Silenced Song of Dotsent,3335.69,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,silenced-song-of-dotsent
Tungsten Clava,5318.91,credits,Weapon,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,tungsten-clava
Anti-Energy Scale Mail,7725.49,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,anti-energy-scale-mail
Anubis Armor,5335.96,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,anubis-armor
Arc Dancer's Jump Suit,3236.24,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,arc-dancers-jump-suit
Arc Dancer's Suit,3710.74,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,arc-dancers-suit
Arc Defier Trenchcoat,3636.86,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,arc-defier-trenchcoat
Heavy Liquid Armor Suit,5287.66,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,heavy-liquid-armor-suit
Mail Backed Lamellar Armor,5068.88,credits,Armor,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,mail-backed-lamellar-armor
VIP Pack - 3 days,290,bonds,VIP,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,vip-3
Civ T03-V003-9.82x2-0.075,1440.54,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,standard-multi-stim-v3-2-003
Civ T03-V007-6.11x3-0.1,1429.17,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,minor-multi-stim-v3-1-007
Civ T03-V010-10.50x2-0.05,1858.21,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,strong-multi-stim-v3-3-010
Civ T03-V013-6.11x3-0.1,1429.17,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,minor-multi-stim-v3-1-013
Civ T03-V014-6.11x3-0.1,1429.17,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,minor-multi-stim-v3-1-014
Civ T03-V025-7.01x3-0.05,1861.05,credits,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,strong-multi-stim-v3-3-025
Mil T03-V031-3.68x5-0.035,13,bonds,Medical,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,minor-military-stim-v31031
"""Last Longer"" Chew bar, tier 3",281.29,credits,Food,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,last-longer-chew-bar-tier-3
"""Last Longer"" Chew bar, tier 4",429.04,credits,Food,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,last-longer-chew-bar-tier-4
"""Staying Power"" Seltzer, tier 3",252.88,credits,Food,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,staying-power-seltzer-tier-3
"""Staying Power"" Seltzer, tier 4",394.94,credits,Food,Lionheart Goods & Salvage,Hopkins' Legacy,1065.49,Barnard's Star,staying-power-seltzer-tier-4
Heat Knuckles,3241.92,credits,Weapon,Simone's Bots and Bits,Hopkins' Legacy,1065.49,Barnard's Star,heat-knuckles
Anti-Energy Scale Mail,7725.49,credits,Armor,Simone's Bots and Bits,Hopkins' Legacy,1065.49,Barnard's Star,anti-energy-scale-mail
Anubis Armor,5335.96,credits,Armor,Simone's Bots and Bits,Hopkins' Legacy,1065.49,Barnard's Star,anubis-armor
